target,route,viewport,src,alt,href,naturalWidth,naturalHeight,assetShape,assetRatio,renderedWidth,renderedHeight,slotShape,slotRatio,objectFit,mismatch,action
oneworldz,/,mobile,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support,https://donateworldz.com/reagan-children/,1254,1254,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Support,https://oneworldz.com/community-support/,1254,1254,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,DonateWorldz,https://donateworldz.com/,1254,1254,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,Community Impact,https://donateworldz.com/community-impact/,1254,1254,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,Support JayJayTeamDev,https://donateworldz.com/support-jayjayteamdev/,1254,1254,square,1,293,293,square,1,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/humanitarian/action-creates-smiles-banner.png,FoodWorldz,https://foodworldz.com/,1536,640,wide-landscape,2.4,293,197,landscape,1.487,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,Official OneWorldz channels,,1536,1229,landscape,1.25,339,271,landscape,1.251,contain,false,KEEP
oneworldz,/,mobile,/assets/support/davis-family/davis-family-hero.webp,Davis Family dedicated support,,1536,864,landscape,1.778,339,191,landscape,1.775,contain,false,KEEP
oneworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-gpt.png,OneWorldz GPT display,,1536,1229,landscape,1.25,339,271,landscape,1.251,contain,false,KEEP
oneworldz,/,mobile,/assets/oneworldz-gpt/oneworldz-gpt.png,OneWorldz GPT reference artwork,,1536,1229,landscape,1.25,346,277,landscape,1.249,contain,false,KEEP
oneworldz,/acknowledgements/,desktop,/assets/desktop/oneworldz/little-legend.png,OneWorldz Acknowledgements,,1229,1536,portrait-wide,0.8,876,600,landscape,1.46,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/acknowledgements/,mobile,/assets/desktop/oneworldz/little-legend.png,OneWorldz Acknowledgements,,1229,1536,portrait-wide,0.8,330,412,portrait-wide,0.801,contain,false,KEEP
oneworldz,/community-support/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Support,,1254,1254,square,1,876,600,landscape,1.46,contain,false,KEEP
oneworldz,/community-support/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Support,,1254,1254,square,1,330,330,square,1,contain,false,KEEP
oneworldz,/directory/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz Official Directory,,1536,1229,landscape,1.25,876,600,landscape,1.46,contain,false,KEEP
oneworldz,/directory/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz Official Directory,,1536,1229,landscape,1.25,330,264,landscape,1.25,contain,false,KEEP
oneworldz,/gpt/,desktop,/assets/oneworldz-gpt/oneworldz-gpt.png,OneWorldz GPT official artwork,,1536,1229,landscape,1.25,637,509,landscape,1.251,contain,false,KEEP
oneworldz,/gpt/,desktop,/assets/oneworldz-gpt/oneworldz-gpt.png,OneWorldz GPT reference artwork,,1536,1229,landscape,1.25,503,402,landscape,1.251,contain,false,KEEP
oneworldz,/gpt/,mobile,/assets/oneworldz-gpt/oneworldz-gpt.png,OneWorldz GPT official artwork,,1536,1229,landscape,1.25,360,288,landscape,1.25,contain,false,KEEP
oneworldz,/gpt/,mobile,/assets/oneworldz-gpt/oneworldz-gpt.png,OneWorldz GPT reference artwork,,1536,1229,landscape,1.25,346,277,landscape,1.249,contain,false,KEEP
oneworldz,/heroes/,desktop,/assets/desktop/oneworldz/little-legend.png,OneWorldz Heroes,,1229,1536,portrait-wide,0.8,876,600,landscape,1.46,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
oneworldz,/heroes/,mobile,/assets/desktop/oneworldz/little-legend.png,OneWorldz Heroes,,1229,1536,portrait-wide,0.8,330,412,portrait-wide,0.801,contain,false,KEEP
oneworldz,/sponsor-apply/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz Sponsor and Apply,,1536,1229,landscape,1.25,876,600,landscape,1.46,contain,false,KEEP
oneworldz,/sponsor-apply/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz One Vision approved artwork,,1536,1229,landscape,1.25,1438,1151,landscape,1.249,contain,false,KEEP
oneworldz,/sponsor-apply/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz Sponsor and Apply,,1536,1229,landscape,1.25,330,264,landscape,1.25,contain,false,KEEP
oneworldz,/sponsor-apply/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,OneWorldz One Vision approved artwork,,1229,1536,portrait-wide,0.8,388,174,wide-landscape,2.23,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
purplediamondcrew,/,desktop,/assets/desktop/purple-diamond-crew/action-team.png,Approved Purple Diamond Crew action artwork,,1536,1536,square,1,1438,1438,square,1,contain,false,KEEP
purplediamondcrew,/,mobile,/assets/desktop/purple-diamond-crew/action-team.png,Approved Purple Diamond Crew action artwork,,1229,1536,portrait-wide,0.8,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
robinworldz,/,desktop,/assets/mobile/robinworldz.webp,RobinWorldz official identity,http://127.0.0.1:37741/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/desktop/blockchains/robinworldz.png,RobinWorldz approved desktop and mobile production artwork,,1536,512,banner,3,1438,479,banner,3.002,contain,false,KEEP
robinworldz,/,desktop,/assets/mobile/solworldz.webp,SolWorldz official approved profile artwork,https://solworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/mobile/ethworldz.webp,EthWorldz official approved profile artwork,https://ethworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/mobile/baseworldz.webp,BaseWorldz official approved profile artwork,https://baseworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/mobile/bnbworldz.webp,BNBWorldz official approved profile artwork,https://bnbworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/mobile/xrpworldz.webp,XRPWorldz official approved profile artwork,https://xrpworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/mobile/suiworldz.webp,SuiWorldz official approved profile artwork,https://suiworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/mobile/hyperworldz.webp,HyperWorldz official approved profile artwork,https://hyperworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/mobile/robinworldz.webp,RobinWorldz current World identity,https://robinworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/mobile/next-big-coin.webp,HodlerWorldz education recognition and rewards identity,https://hodlerworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/desktop/cryptoworldz/command-centre-five.png,Command Centre Ultimate five protected system roles,,1536,1024,landscape,1.5,605,403,landscape,1.501,contain,false,KEEP
robinworldz,/,desktop,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved LaunchPad and Based.bid partnership artwork,,1536,1024,landscape,1.5,605,403,landscape,1.501,contain,false,KEEP
robinworldz,/,desktop,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased production artwork,,1536,1536,square,1,605,605,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
robinworldz,/,desktop,/assets/desktop/purple-diamond-crew/banner.png,Approved Purple Diamond Crew production artwork,,1536,512,banner,3,605,202,banner,2.995,contain,false,KEEP
robinworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,Approved OneWorldz global gateway artwork,,1536,1229,landscape,1.25,605,484,landscape,1.25,contain,false,KEEP
robinworldz,/,mobile,/assets/mobile/robinworldz.webp,RobinWorldz official identity,http://127.0.0.1:37741/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/desktop/blockchains/robinworldz.png,RobinWorldz approved desktop and mobile production artwork,,1536,1536,square,1,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
robinworldz,/,mobile,/assets/mobile/solworldz.webp,SolWorldz official approved profile artwork,https://solworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/mobile/ethworldz.webp,EthWorldz official approved profile artwork,https://ethworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/mobile/baseworldz.webp,BaseWorldz official approved profile artwork,https://baseworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/mobile/bnbworldz.webp,BNBWorldz official approved profile artwork,https://bnbworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/mobile/xrpworldz.webp,XRPWorldz official approved profile artwork,https://xrpworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/mobile/suiworldz.webp,SuiWorldz official approved profile artwork,https://suiworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/mobile/hyperworldz.webp,HyperWorldz official approved profile artwork,https://hyperworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/mobile/robinworldz.webp,RobinWorldz current World identity,https://robinworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/mobile/next-big-coin.webp,HodlerWorldz education recognition and rewards identity,https://hodlerworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/desktop/cryptoworldz/command-centre-five.png,Command Centre Ultimate five protected system roles,,1536,1024,landscape,1.5,352,235,landscape,1.498,contain,false,KEEP
robinworldz,/,mobile,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved LaunchPad and Based.bid partnership artwork,,1536,1024,landscape,1.5,352,235,landscape,1.498,contain,false,KEEP
robinworldz,/,mobile,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased production artwork,,1536,1536,square,1,352,352,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,900,900,square,1,80,80,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,900,900,square,1,80,80,square,1,contain,false,KEEP
robinworldz,/,mobile,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,900,900,square,1,80,92,portrait-wide,0.87,contain,false,KEEP
robinworldz,/,mobile,/assets/desktop/purple-diamond-crew/banner.png,Approved Purple Diamond Crew production artwork,,1229,1536,portrait-wide,0.8,352,440,portrait-wide,0.8,contain,false,KEEP
robinworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,Approved OneWorldz global gateway artwork,,1229,1536,portrait-wide,0.8,352,440,portrait-wide,0.8,contain,false,KEEP
robinworldz,/acknowledgements/,desktop,/assets/mobile/robinworldz.webp,RobinWorldz official identity,http://127.0.0.1:37741/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
robinworldz,/acknowledgements/,mobile,/assets/mobile/robinworldz.webp,RobinWorldz official identity,http://127.0.0.1:37741/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
robinworldz,/dex/,desktop,/assets/mobile/robinworldz.webp,RobinWorldz official identity,http://127.0.0.1:37741/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
robinworldz,/dex/,desktop,/assets/desktop/blockchains/robinworldz.png,RobinWorldz approved production artwork,,1536,512,banner,3,1438,479,banner,3.002,contain,false,KEEP
robinworldz,/dex/,mobile,/assets/mobile/robinworldz.webp,RobinWorldz official identity,http://127.0.0.1:37741/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
robinworldz,/dex/,mobile,/assets/desktop/blockchains/robinworldz.png,RobinWorldz approved production artwork,,1536,1536,square,1,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
robinworldz,/directory/,desktop,/assets/mobile/robinworldz.webp,RobinWorldz official identity,http://127.0.0.1:37741/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
robinworldz,/directory/,mobile,/assets/mobile/robinworldz.webp,RobinWorldz official identity,http://127.0.0.1:37741/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/mobile/solworldz.webp,SolWorldz official identity,http://127.0.0.1:44359/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/desktop/blockchains/solworldz.png,SolWorldz approved desktop and mobile production artwork,,1536,512,banner,3,1438,479,banner,3.002,contain,false,KEEP
solworldz,/,desktop,/assets/mobile/solworldz.webp,SolWorldz current World identity,https://solworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/mobile/ethworldz.webp,EthWorldz official approved profile artwork,https://ethworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/mobile/baseworldz.webp,BaseWorldz official approved profile artwork,https://baseworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/mobile/bnbworldz.webp,BNBWorldz official approved profile artwork,https://bnbworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/mobile/xrpworldz.webp,XRPWorldz official approved profile artwork,https://xrpworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/mobile/suiworldz.webp,SuiWorldz official approved profile artwork,https://suiworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/mobile/hyperworldz.webp,HyperWorldz official approved profile artwork,https://hyperworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/mobile/robinworldz.webp,RobinWorldz official approved profile artwork,https://robinworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/mobile/next-big-coin.webp,HodlerWorldz education recognition and rewards identity,https://hodlerworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/desktop/cryptoworldz/command-centre-five.png,Command Centre Ultimate five protected system roles,,1536,1024,landscape,1.5,605,403,landscape,1.501,contain,false,KEEP
solworldz,/,desktop,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved LaunchPad and Based.bid partnership artwork,,1536,1024,landscape,1.5,605,403,landscape,1.501,contain,false,KEEP
solworldz,/,desktop,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased production artwork,,1536,1536,square,1,605,605,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
solworldz,/,desktop,/assets/desktop/purple-diamond-crew/banner.png,Approved Purple Diamond Crew production artwork,,1536,512,banner,3,605,202,banner,2.995,contain,false,KEEP
solworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,Approved OneWorldz global gateway artwork,,1536,1229,landscape,1.25,605,484,landscape,1.25,contain,false,KEEP
solworldz,/,mobile,/assets/mobile/solworldz.webp,SolWorldz official identity,http://127.0.0.1:44359/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/desktop/blockchains/solworldz.png,SolWorldz approved desktop and mobile production artwork,,1536,1536,square,1,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
solworldz,/,mobile,/assets/mobile/solworldz.webp,SolWorldz current World identity,https://solworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/mobile/ethworldz.webp,EthWorldz official approved profile artwork,https://ethworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/mobile/baseworldz.webp,BaseWorldz official approved profile artwork,https://baseworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/mobile/bnbworldz.webp,BNBWorldz official approved profile artwork,https://bnbworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/mobile/xrpworldz.webp,XRPWorldz official approved profile artwork,https://xrpworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/mobile/suiworldz.webp,SuiWorldz official approved profile artwork,https://suiworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/mobile/hyperworldz.webp,HyperWorldz official approved profile artwork,https://hyperworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/mobile/robinworldz.webp,RobinWorldz official approved profile artwork,https://robinworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/mobile/next-big-coin.webp,HodlerWorldz education recognition and rewards identity,https://hodlerworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/desktop/cryptoworldz/command-centre-five.png,Command Centre Ultimate five protected system roles,,1536,1024,landscape,1.5,352,235,landscape,1.498,contain,false,KEEP
solworldz,/,mobile,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved LaunchPad and Based.bid partnership artwork,,1536,1024,landscape,1.5,352,235,landscape,1.498,contain,false,KEEP
solworldz,/,mobile,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased production artwork,,1536,1536,square,1,352,352,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,900,900,square,1,80,80,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,900,900,square,1,80,80,square,1,contain,false,KEEP
solworldz,/,mobile,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,900,900,square,1,80,92,portrait-wide,0.87,contain,false,KEEP
solworldz,/,mobile,/assets/desktop/purple-diamond-crew/banner.png,Approved Purple Diamond Crew production artwork,,1229,1536,portrait-wide,0.8,352,440,portrait-wide,0.8,contain,false,KEEP
solworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,Approved OneWorldz global gateway artwork,,1229,1536,portrait-wide,0.8,352,440,portrait-wide,0.8,contain,false,KEEP
solworldz,/acknowledgements/,desktop,/assets/mobile/solworldz.webp,SolWorldz official identity,http://127.0.0.1:44359/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
solworldz,/acknowledgements/,mobile,/assets/mobile/solworldz.webp,SolWorldz official identity,http://127.0.0.1:44359/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
solworldz,/dex/,desktop,/assets/mobile/solworldz.webp,SolWorldz official identity,http://127.0.0.1:44359/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
solworldz,/dex/,desktop,/assets/desktop/blockchains/solworldz.png,SolWorldz approved production artwork,,1536,512,banner,3,1438,479,banner,3.002,contain,false,KEEP
solworldz,/dex/,mobile,/assets/mobile/solworldz.webp,SolWorldz official identity,http://127.0.0.1:44359/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
solworldz,/dex/,mobile,/assets/desktop/blockchains/solworldz.png,SolWorldz approved production artwork,,1536,1536,square,1,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
solworldz,/directory/,desktop,/assets/mobile/solworldz.webp,SolWorldz official identity,http://127.0.0.1:44359/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
solworldz,/directory/,mobile,/assets/mobile/solworldz.webp,SolWorldz official identity,http://127.0.0.1:44359/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/mobile/suiworldz.webp,SuiWorldz official identity,http://127.0.0.1:39741/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/desktop/blockchains/suiworldz.png,SuiWorldz approved desktop and mobile production artwork,,1536,512,banner,3,1438,479,banner,3.002,contain,false,KEEP
suiworldz,/,desktop,/assets/mobile/solworldz.webp,SolWorldz official approved profile artwork,https://solworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/mobile/ethworldz.webp,EthWorldz official approved profile artwork,https://ethworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/mobile/baseworldz.webp,BaseWorldz official approved profile artwork,https://baseworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/mobile/bnbworldz.webp,BNBWorldz official approved profile artwork,https://bnbworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/mobile/xrpworldz.webp,XRPWorldz official approved profile artwork,https://xrpworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/mobile/suiworldz.webp,SuiWorldz current World identity,https://suiworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/mobile/hyperworldz.webp,HyperWorldz official approved profile artwork,https://hyperworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/mobile/robinworldz.webp,RobinWorldz official approved profile artwork,https://robinworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/mobile/next-big-coin.webp,HodlerWorldz education recognition and rewards identity,https://hodlerworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/desktop/cryptoworldz/command-centre-five.png,Command Centre Ultimate five protected system roles,,1536,1024,landscape,1.5,605,403,landscape,1.501,contain,false,KEEP
suiworldz,/,desktop,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved LaunchPad and Based.bid partnership artwork,,1536,1024,landscape,1.5,605,403,landscape,1.501,contain,false,KEEP
suiworldz,/,desktop,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased production artwork,,1536,1536,square,1,605,605,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
suiworldz,/,desktop,/assets/desktop/purple-diamond-crew/banner.png,Approved Purple Diamond Crew production artwork,,1536,512,banner,3,605,202,banner,2.995,contain,false,KEEP
suiworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,Approved OneWorldz global gateway artwork,,1536,1229,landscape,1.25,605,484,landscape,1.25,contain,false,KEEP
suiworldz,/,mobile,/assets/mobile/suiworldz.webp,SuiWorldz official identity,http://127.0.0.1:39741/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/desktop/blockchains/suiworldz.png,SuiWorldz approved desktop and mobile production artwork,,1536,1536,square,1,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
suiworldz,/,mobile,/assets/mobile/solworldz.webp,SolWorldz official approved profile artwork,https://solworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/mobile/ethworldz.webp,EthWorldz official approved profile artwork,https://ethworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/mobile/baseworldz.webp,BaseWorldz official approved profile artwork,https://baseworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/mobile/bnbworldz.webp,BNBWorldz official approved profile artwork,https://bnbworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/mobile/xrpworldz.webp,XRPWorldz official approved profile artwork,https://xrpworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/mobile/suiworldz.webp,SuiWorldz current World identity,https://suiworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/mobile/hyperworldz.webp,HyperWorldz official approved profile artwork,https://hyperworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/mobile/robinworldz.webp,RobinWorldz official approved profile artwork,https://robinworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/mobile/next-big-coin.webp,HodlerWorldz education recognition and rewards identity,https://hodlerworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/desktop/cryptoworldz/command-centre-five.png,Command Centre Ultimate five protected system roles,,1536,1024,landscape,1.5,352,235,landscape,1.498,contain,false,KEEP
suiworldz,/,mobile,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved LaunchPad and Based.bid partnership artwork,,1536,1024,landscape,1.5,352,235,landscape,1.498,contain,false,KEEP
